Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,java.rmi.registry.LocateRegistry,locate:registry,java.rmi.registry.LocateRegistry,locate:registry,createRegistry,create:registry
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,comp533.main.TokenCounterModel,token:counter:model,@ModelClass,model:class,TokenCounterModel,token:counter:model
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,java.rmi.server.UnicastRemoteObject,remote:object,java.rmi.server.UnicastRemoteObject,remote:object,exportObject,export:object
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,java.rmi.registry.Registry,registry,java.rmi.registry.Registry,registry,rebind,rebind
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,$comp533.main.RemoteModel.class,class,comp533.main.RemoteModel.class,class,getName,get:name
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,comp533.view.View,view,@ViewClass,view:class,View,view
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,comp533.controller.Controller,controller,@ControllerClass,controller:class,Controller,controller
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,comp533.controller.ControllerInterface,controller:interface,@ControllerClass,controller:class,getUserInput,get:user:input
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,System,system,java.lang.System,system,exit,exit
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,util.trace.Tracer,tracer,util.trace.Tracer,tracer,error,error
comp533.server.TokenCounterServer,token:counter:server,@ServerTokenCounter,server:token:counter,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,java.rmi.RemoteException,remote:exception,java.rmi.RemoteException,remote:exception,getMessage,get:message
comp533.SumMain,sum:main,@StandAloneIntegerSummer,stand:alone:integer:summer,main,main,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class,comp533.controller.Controller,controller,@ControllerClass,controller:class,Controller,controller
